geneID,KL1,KL2,KL3,WL1,WL2,WL3
ENSMUSG00000042501,41,38,17,7,17,0
ENSMUSG00000042502,740,735,646,827,931,760
ENSMUSG00000042505,26,6,12,6,24,8
ENSMUSG00000042506,821,946,425,554,617,830
ENSMUSG00000042507,640,607,343,581,561,450
ENSMUSG00000042508,517,536,343,524,511,352
ENSMUSG00000042510,4,11,1,12,9,6
ENSMUSG00000042514,0,1,1,0,0,0
ENSMUSG00000042515,3,0,0,15,11,1
ENSMUSG00000042520,2898,2850,1579,2975,3092,3153
ENSMUSG00000042523,71,72,28,22,27,10
ENSMUSG00000042524,1215,1223,877,1032,1109,1735
ENSMUSG00000042525,0,0,0,0,0,0
ENSMUSG00000042529,2,0,0,0,0,0
ENSMUSG00000042532,2,0,0,0,0,1
ENSMUSG00000042535,654,678,685,931,999,1090
ENSMUSG00000042540,0,0,0,0,0,0
ENSMUSG00000042541,1533,1465,2410,1690,1908,1627
ENSMUSG00000042548,639,599,276,626,691,530
ENSMUSG00000042554,0,0,0,0,0,0
ENSMUSG00000042557,783,715,478,703,812,646
ENSMUSG00000042558,249,273,274,292,349,231
ENSMUSG00000042564,4,3,1,0,0,2
ENSMUSG00000042567,7,6,10,2,1,2
ENSMUSG00000042569,156,145,128,140,190,116
ENSMUSG00000042570,517,466,261,617,578,397
ENSMUSG00000042572,2057,2020,2231,2148,2398,2273
ENSMUSG00000042581,0,0,0,0,0,0
ENSMUSG00000042589,2,0,0,0,0,0
ENSMUSG00000042590,189,238,134,170,169,179
ENSMUSG00000042594,846,869,826,1381,1390,1164
ENSMUSG00000042595,93,111,49,70,80,122
ENSMUSG00000042596,0,0,0,0,0,0
ENSMUSG00000042599,3340,3138,1917,1534,1498,1845
ENSMUSG00000042604,0,1,0,5,3,0
ENSMUSG00000042605,832,832,313,788,874,598
ENSMUSG00000042606,30,27,7,37,58,44
ENSMUSG00000042607,6,12,10,6,15,18
ENSMUSG00000042608,776,858,807,1622,1554,1826
ENSMUSG00000042613,1512,1498,1279,1918,1957,2296
ENSMUSG00000042616,1,0,0,13,5,2
ENSMUSG00000042622,877,881,979,325,307,600
ENSMUSG00000042625,3998,4416,2091,1980,2144,1699
ENSMUSG00000042626,1658,1718,2147,1532,1543,3313
ENSMUSG00000042628,458,452,370,328,432,526
ENSMUSG00000042631,0,0,0,0,0,0
ENSMUSG00000042632,181,195,89,116,100,110
ENSMUSG00000042638,0,0,0,0,0,0
ENSMUSG00000042641,54,35,44,3,4,1
ENSMUSG00000042642,350,421,351,313,314,298
ENSMUSG00000042644,321,285,83,117,113,64
ENSMUSG00000042647,96,84,68,65,55,59
ENSMUSG00000042650,1041,1212,811,1027,983,1442
ENSMUSG00000042655,0,3,0,0,0,0
ENSMUSG00000042659,2180,2286,1431,1100,1157,733
ENSMUSG00000042660,269,248,278,284,290,203
ENSMUSG00000042662,3,0,0,0,0,0
ENSMUSG00000042670,51,66,100,40,38,85
ENSMUSG00000042671,0,2,0,0,2,0
ENSMUSG00000042672,0,0,0,0,0,1
ENSMUSG00000042675,132,144,129,95,101,88
ENSMUSG00000042677,3366,3520,2224,4338,4419,3039
ENSMUSG00000042678,3,3,1,2,0,2
ENSMUSG00000042680,4,3,0,4,5,0
ENSMUSG00000042682,929,947,1475,775,826,947
ENSMUSG00000042684,109,99,94,41,52,43
ENSMUSG00000042686,7,4,7,10,12,2
ENSMUSG00000042688,2576,2522,2615,3210,3215,3913
ENSMUSG00000042694,137,114,96,79,71,79
ENSMUSG00000042699,1759,1704,1271,1575,1633,1886
ENSMUSG00000042700,148,137,129,1299,1400,1361
ENSMUSG00000042705,173,199,191,232,192,196
ENSMUSG00000042707,2,0,1,0,0,2
ENSMUSG00000042708,2,1,0,2,0,0
ENSMUSG00000042709,265,245,196,233,233,213
ENSMUSG00000042712,354,337,178,398,411,132
ENSMUSG00000042717,3,0,0,1,0,0
ENSMUSG00000042719,1945,2074,1693,3521,3874,3144
ENSMUSG00000042724,69,78,25,10,6,20
ENSMUSG00000042726,5467,5510,5377,9480,10060,7684
ENSMUSG00000042729,184,199,154,212,202,136
ENSMUSG00000042734,314,371,194,9,14,6
ENSMUSG00000042737,105,112,211,92,130,96
ENSMUSG00000042742,419,397,520,468,449,1078
ENSMUSG00000042743,77,63,45,49,42,44
ENSMUSG00000042744,719,684,229,1802,1998,896
ENSMUSG00000042745,36,41,12,76,109,9
ENSMUSG00000042747,492,471,417,447,425,394
ENSMUSG00000042750,0,0,0,0,0,0
ENSMUSG00000042751,39,8,3,36,37,5
ENSMUSG00000042757,0,1,0,0,1,2
ENSMUSG00000042759,2337,2504,934,1061,1223,642
ENSMUSG00000042761,0,0,0,0,0,0
ENSMUSG00000042763,0,1,0,0,0,1
ENSMUSG00000042766,81,48,16,17,18,11
ENSMUSG00000042770,113,86,159,65,59,125
ENSMUSG00000042772,1943,2101,996,2901,3053,2079
ENSMUSG00000042774,0,0,0,0,0,0
ENSMUSG00000042784,0,5,6,3,7,2
ENSMUSG00000042787,23,21,14,34,44,52
ENSMUSG00000042788,2,0,1,0,0,0
ENSMUSG00000042790,614,553,415,732,832,831
ENSMUSG00000042793,21,19,1,44,42,1
ENSMUSG00000042796,0,0,0,0,0,0
ENSMUSG00000042797,0,9,1,0,0,1
ENSMUSG00000042800,0,0,0,0,0,0
ENSMUSG00000042801,0,0,0,0,0,0
ENSMUSG00000042804,78,48,6,85,97,4
ENSMUSG00000042807,1,5,2,0,1,3
ENSMUSG00000042808,0,0,0,0,0,0
ENSMUSG00000042810,9,13,6,25,14,2
ENSMUSG00000042812,8,9,7,17,9,7
ENSMUSG00000042814,15,11,5,22,11,0
ENSMUSG00000042816,0,0,0,0,0,0
ENSMUSG00000042817,2,0,5,3,0,4
ENSMUSG00000042821,86,58,3,82,113,3
ENSMUSG00000042826,10,7,2,7,0,0
ENSMUSG00000042828,17,19,15,13,11,6
ENSMUSG00000042831,86,131,133,116,139,135
ENSMUSG00000042834,16,6,15,5,5,1
ENSMUSG00000042842,216,237,328,204,203,745
ENSMUSG00000042845,0,0,0,0,0,0
ENSMUSG00000042846,0,0,0,0,0,0
ENSMUSG00000042848,0,0,0,0,0,0
ENSMUSG00000042849,0,0,0,0,0,0
ENSMUSG00000042851,64,50,44,65,83,129
ENSMUSG00000042854,48,51,47,53,62,55
ENSMUSG00000042861,0,0,0,0,0,0
ENSMUSG00000042863,0,0,0,0,0,0
ENSMUSG00000042869,0,0,0,0,0,0
ENSMUSG00000042870,389,450,264,221,325,212
ENSMUSG00000042873,0,0,1,0,1,0
ENSMUSG00000042888,0,0,0,0,0,0
ENSMUSG00000042894,0,0,0,0,0,0
ENSMUSG00000042895,5,0,0,0,0,0
ENSMUSG00000042901,2748,2689,3719,4501,4421,4039
ENSMUSG00000042903,151,140,57,93,63,47
ENSMUSG00000042909,0,0,0,0,0,0
ENSMUSG00000042918,0,0,0,0,1,0
ENSMUSG00000042942,8,8,3,8,10,1
ENSMUSG00000042961,0,4,0,2,1,0
ENSMUSG00000042978,64,39,17,15,26,14
ENSMUSG00000042985,1,0,0,8,7,8
ENSMUSG00000042988,0,0,0,0,0,6
ENSMUSG00000042992,17,16,12,38,44,48
ENSMUSG00000042993,2,0,2,0,1,1
ENSMUSG00000042997,1078,1178,1072,1054,1099,935
ENSMUSG00000043003,0,0,0,0,0,0
ENSMUSG00000043004,671,686,659,389,375,353
ENSMUSG00000043008,18,17,85,93,105,339
ENSMUSG00000043013,0,0,0,0,0,1
ENSMUSG00000043015,17,34,28,22,18,20
ENSMUSG00000043017,2675,2719,3069,594,703,1780
ENSMUSG00000043019,863,762,520,580,590,687
ENSMUSG00000043020,5,4,0,3,2,0
ENSMUSG00000043029,0,0,0,0,0,2
ENSMUSG00000043036,14,11,3,16,16,12
ENSMUSG00000043050,1,1,28,10,1,19
ENSMUSG00000043051,23,17,34,53,75,47
ENSMUSG00000043059,680,755,834,1018,1164,898
ENSMUSG00000043060,0,0,0,0,0,0
ENSMUSG00000043061,152,172,175,207,156,201
ENSMUSG00000043065,55,82,45,69,56,36
ENSMUSG00000043066,0,0,0,0,0,0
ENSMUSG00000043067,639,636,966,662,660,897
ENSMUSG00000043068,0,0,2,2,1,6
ENSMUSG00000043073,0,0,0,0,0,0
ENSMUSG00000043079,295,267,108,110,113,40
ENSMUSG00000043085,13,19,7,2,4,6
ENSMUSG00000043087,0,0,0,0,0,0
ENSMUSG00000043088,0,0,0,0,0,0
ENSMUSG00000043089,0,1,0,0,0,0
ENSMUSG00000043090,145,127,83,135,123,101
ENSMUSG00000043091,3563,4061,2333,2274,2321,1490
ENSMUSG00000043099,40,35,1,46,44,1
ENSMUSG00000043102,0,0,0,0,0,0
ENSMUSG00000043110,0,0,0,0,0,0
ENSMUSG00000043119,0,0,0,0,0,0
ENSMUSG00000043122,1,0,0,0,0,0
ENSMUSG00000043131,4286,4181,4741,4650,4721,5741
ENSMUSG00000043140,124,102,66,78,88,67
ENSMUSG00000043144,0,0,0,0,0,0
ENSMUSG00000043153,21,20,8,17,16,15
ENSMUSG00000043154,119,140,34,111,126,67
ENSMUSG00000043155,0,0,0,0,0,0
ENSMUSG00000043157,1120,1148,1677,386,470,336
ENSMUSG00000043162,89,122,55,72,67,34
ENSMUSG00000043164,0,0,0,0,1,0
ENSMUSG00000043165,0,0,0,0,0,0
ENSMUSG00000043183,96,89,13,116,126,86
ENSMUSG00000043190,81,79,109,81,83,70
ENSMUSG00000043207,708,781,563,621,572,812
ENSMUSG00000043219,1,2,0,1,5,0
ENSMUSG00000043226,0,0,0,0,0,0
ENSMUSG00000043230,0,0,0,1,0,0
ENSMUSG00000043241,782,828,587,774,860,710
ENSMUSG00000043243,20,28,7,35,26,18
ENSMUSG00000043251,8,4,5,6,2,3
ENSMUSG00000043252,77,69,54,52,57,73
ENSMUSG00000043257,215,220,203,540,535,296
ENSMUSG00000043259,2,1,0,0,3,0
ENSMUSG00000043262,108,127,56,124,126,133
ENSMUSG00000043263,17777,18549,21608,24655,25754,18519
ENSMUSG00000043267,0,0,0,0,0,0
ENSMUSG00000043274,0,0,0,0,0,0
ENSMUSG00000043279,2491,2429,2262,3560,3870,3409
ENSMUSG00000043282,0,0,0,0,0,0
ENSMUSG00000043284,445,465,501,441,510,396
ENSMUSG00000043286,0,0,0,1,0,0
ENSMUSG00000043289,0,0,0,0,0,0
ENSMUSG00000043290,23,17,14,24,23,29
ENSMUSG00000043298,5,5,5,0,6,5
ENSMUSG00000043300,107,112,74,53,70,52
ENSMUSG00000043301,0,0,0,0,0,0
ENSMUSG00000043308,0,0,0,0,0,0
ENSMUSG00000043310,0,0,0,0,0,0
ENSMUSG00000043311,385,371,275,358,388,281
ENSMUSG00000043312,0,1,0,1,1,0
ENSMUSG00000043313,2,1,0,2,5,2
ENSMUSG00000043314,0,0,0,0,0,0
ENSMUSG00000043319,0,0,0,0,0,0
ENSMUSG00000043323,625,697,734,1336,1371,1285
ENSMUSG00000043331,0,0,0,0,0,0
ENSMUSG00000043333,0,0,0,1,1,0
ENSMUSG00000043336,2467,2705,1553,4320,4835,2976
ENSMUSG00000043342,0,0,0,0,0,0
ENSMUSG00000043354,0,0,0,0,0,0
ENSMUSG00000043357,0,0,0,0,0,0
ENSMUSG00000043366,4,0,0,6,2,0
ENSMUSG00000043372,3,12,14,11,11,16
ENSMUSG00000043383,0,0,0,0,0,0
ENSMUSG00000043384,145,160,101,204,208,200
ENSMUSG00000043385,17,29,16,0,1,1
ENSMUSG00000043388,1,1,1,0,3,2
ENSMUSG00000043391,1779,1850,684,884,924,690
ENSMUSG00000043398,1,0,0,2,1,0
ENSMUSG00000043410,538,595,1273,2,5,9
ENSMUSG00000043411,587,597,276,524,576,445
ENSMUSG00000043415,86,54,72,369,355,154
ENSMUSG00000043418,0,0,0,0,0,0
ENSMUSG00000043419,9,16,10,3,6,5
ENSMUSG00000043421,156,186,86,100,111,202
ENSMUSG00000043424,37,35,27,25,60,35
ENSMUSG00000043429,0,0,0,0,0,0
ENSMUSG00000043430,0,0,0,0,0,0
ENSMUSG00000043432,370,403,334,208,237,134
ENSMUSG00000043439,31,26,34,101,95,133
ENSMUSG00000043441,0,0,0,3,2,1
ENSMUSG00000043445,165,192,226,199,216,248
ENSMUSG00000043448,1,0,0,0,0,1
ENSMUSG00000043453,0,0,0,0,0,0
ENSMUSG00000043456,2,1,0,5,5,3
ENSMUSG00000043458,0,0,0,3,0,0
ENSMUSG00000043460,0,0,0,0,0,0
ENSMUSG00000043461,33,22,105,2,2,19
ENSMUSG00000043463,0,0,0,0,1,0
ENSMUSG00000043467,151,174,85,244,258,229
ENSMUSG00000043468,1,0,0,5,0,2
ENSMUSG00000043472,0,0,0,0,0,0
ENSMUSG00000043485,0,0,0,0,0,0
ENSMUSG00000043487,123,158,59,7,3,8
ENSMUSG00000043496,4,0,0,0,0,0
ENSMUSG00000043501,0,0,0,0,2,0
ENSMUSG00000043505,1,0,0,0,0,2
ENSMUSG00000043510,58,66,65,37,47,85
ENSMUSG00000043518,1,0,0,1,4,0
ENSMUSG00000043529,0,0,0,0,1,0
ENSMUSG00000043531,1,2,0,9,8,0
ENSMUSG00000043535,767,786,525,695,719,889
ENSMUSG00000043537,0,0,0,0,0,0
ENSMUSG00000043541,2,4,2,9,9,8
ENSMUSG00000043542,181,161,152,253,210,168
ENSMUSG00000043549,0,0,0,0,0,0
ENSMUSG00000043556,6,2,0,3,6,1
ENSMUSG00000043557,84,87,70,50,76,50
ENSMUSG00000043569,0,0,0,0,0,0
ENSMUSG00000043572,33,24,23,34,34,52
ENSMUSG00000043583,0,0,0,0,0,0
ENSMUSG00000043587,19,24,5,26,22,20
ENSMUSG00000043592,0,0,0,0,0,0
ENSMUSG00000043602,32,31,31,36,71,60
ENSMUSG00000043605,0,0,0,0,0,0
ENSMUSG00000043613,17,21,1,33,34,5
ENSMUSG00000043614,0,0,0,4,5,0
ENSMUSG00000043621,0,0,0,1,0,0
ENSMUSG00000043629,0,2,0,1,1,0
ENSMUSG00000043631,8,3,1,4,2,0
ENSMUSG00000043633,3,1,8,1,2,5
ENSMUSG00000043635,0,5,0,7,2,0
ENSMUSG00000043639,6,1,0,1,2,2
ENSMUSG00000043648,0,0,0,0,0,1
ENSMUSG00000043659,1,0,0,4,3,2
ENSMUSG00000043664,19,34,23,54,56,23
ENSMUSG00000043668,1,0,2,0,0,8
ENSMUSG00000043670,0,0,0,0,0,0
ENSMUSG00000043671,23,22,8,46,52,23
ENSMUSG00000043673,0,0,0,1,0,0
ENSMUSG00000043681,0,0,0,0,0,0
ENSMUSG00000043683,407,384,312,328,392,484
ENSMUSG00000043687,0,0,0,0,0,1
ENSMUSG00000043692,0,0,0,0,0,0
ENSMUSG00000043698,0,0,0,0,0,0
ENSMUSG00000043702,458,507,387,222,191,217
ENSMUSG00000043705,0,0,0,0,0,0
ENSMUSG00000043715,0,0,0,0,0,0
ENSMUSG00000043716,3749,3936,5297,4677,4969,5679
ENSMUSG00000043719,2,2,0,0,0,1
ENSMUSG00000043727,60,47,27,20,22,21
ENSMUSG00000043733,2165,2129,1653,2760,2911,3047
ENSMUSG00000043740,7665,7525,3902,5333,5764,2481
ENSMUSG00000043747,0,0,1,0,0,1
ENSMUSG00000043753,0,1,0,0,0,0
ENSMUSG00000043760,0,0,0,1,0,0
ENSMUSG00000043782,0,0,0,0,1,2
ENSMUSG00000043787,0,0,0,0,0,0
ENSMUSG00000043789,12,20,4,2,3,4
ENSMUSG00000043795,0,0,0,0,0,0
ENSMUSG00000043807,6,1,2,3,0,0
ENSMUSG00000043811,25,20,6,13,7,23
ENSMUSG00000043822,1474,1549,1090,500,528,552
ENSMUSG00000043827,0,0,0,0,0,0
ENSMUSG00000043831,79,59,57,86,85,87
ENSMUSG00000043832,462,441,772,419,400,541
ENSMUSG00000043843,0,0,0,0,0,0
ENSMUSG00000043850,0,0,0,0,0,0
ENSMUSG00000043855,0,0,0,0,0,0
ENSMUSG00000043857,0,0,0,0,0,0
ENSMUSG00000043865,0,0,0,0,0,0
ENSMUSG00000043866,944,985,1433,892,1087,976
ENSMUSG00000043872,37,17,9,34,71,69
ENSMUSG00000043873,0,0,0,0,0,0
ENSMUSG00000043880,0,0,0,0,0,0
ENSMUSG00000043881,65,65,62,205,217,241
ENSMUSG00000043885,1903,1850,1793,791,733,1514
ENSMUSG00000043892,0,0,0,0,0,0
ENSMUSG00000043895,3507,3537,2455,2502,2669,1529
ENSMUSG00000043897,0,0,0,0,0,0
ENSMUSG00000043903,305,300,60,225,227,36
ENSMUSG00000043909,188,180,65,249,282,212
ENSMUSG00000043911,0,0,0,0,0,0
ENSMUSG00000043913,0,0,0,0,0,0
ENSMUSG00000043923,52,84,55,118,126,71
ENSMUSG00000043924,1,0,0,1,1,4
ENSMUSG00000043925,0,0,0,0,0,0
ENSMUSG00000043929,92,67,49,69,42,78
ENSMUSG00000043931,0,0,0,0,0,0
ENSMUSG00000043932,0,0,0,1,4,6
ENSMUSG00000043939,4598,4565,4233,278,338,704
ENSMUSG00000043940,2013,2177,998,2959,2974,2808
ENSMUSG00000043943,34,34,6,48,49,23
ENSMUSG00000043945,0,0,0,0,0,0
ENSMUSG00000043948,0,0,0,0,0,0
ENSMUSG00000043953,2978,2974,2918,7563,7609,6513
ENSMUSG00000043962,2233,2313,1466,2735,3029,2649
ENSMUSG00000043964,231,223,231,207,217,234
ENSMUSG00000043969,13,19,0,19,30,0
ENSMUSG00000043972,0,0,0,0,0,0
ENSMUSG00000043982,0,0,0,0,0,0
ENSMUSG00000043986,0,0,0,0,0,0
ENSMUSG00000043987,457,461,191,285,325,251
ENSMUSG00000043991,335,336,253,472,498,484
ENSMUSG00000043998,992,991,972,868,899,920
ENSMUSG00000043999,3,1,1,1,0,0
ENSMUSG00000044005,0,5,0,1,2,4
ENSMUSG00000044006,0,0,0,0,0,2
ENSMUSG00000044014,0,0,0,0,0,0
ENSMUSG00000044017,3,3,0,2,0,0
ENSMUSG00000044018,154,162,133,146,180,179
ENSMUSG00000044021,2,0,0,2,0,0
ENSMUSG00000044022,1,2,0,0,7,0
ENSMUSG00000044024,2,9,2,1,3,4
ENSMUSG00000044025,0,0,0,0,0,0
ENSMUSG00000044026,21,18,21,7,8,22
ENSMUSG00000044029,0,0,0,0,0,0
ENSMUSG00000044030,284,258,168,263,249,221
ENSMUSG00000044033,20,17,4,30,28,4
ENSMUSG00000044034,0,0,0,0,0,0
ENSMUSG00000044037,208,182,117,53,62,80
ENSMUSG00000044039,0,0,0,0,0,0
ENSMUSG00000044040,0,0,0,0,0,0
ENSMUSG00000044041,0,0,0,0,0,0
ENSMUSG00000044042,2006,2062,1017,981,1007,1102
ENSMUSG00000044043,1,0,0,2,3,0
ENSMUSG00000044052,3,1,0,6,0,0
ENSMUSG00000044055,6,4,4,5,7,1
ENSMUSG00000044056,2,2,0,0,2,0
ENSMUSG00000044061,0,0,0,0,0,0
ENSMUSG00000044066,92,78,51,98,69,62
ENSMUSG00000044067,1,0,0,0,1,0
ENSMUSG00000044068,383,323,391,88,96,204
ENSMUSG00000044071,0,0,0,1,0,0
ENSMUSG00000044072,53,53,66,137,113,248
ENSMUSG00000044080,5084,5253,7049,2450,2897,2381
ENSMUSG00000044083,9,5,5,9,3,20
ENSMUSG00000044084,0,0,0,0,0,0
ENSMUSG00000044086,12,3,1,2,2,2
ENSMUSG00000044092,390,322,251,23,31,150
ENSMUSG00000044098,365,402,390,533,538,680
ENSMUSG00000044103,17901,18293,14265,181,195,429
ENSMUSG00000044106,0,0,0,0,0,0
ENSMUSG00000044117,0,0,0,3,5,2
ENSMUSG00000044120,0,0,0,0,0,0
ENSMUSG00000044121,0,0,0,0,0,0
ENSMUSG00000044122,2,1,1,2,3,1
ENSMUSG00000044134,110,108,123,53,98,66
ENSMUSG00000044139,0,1,0,0,0,3
ENSMUSG00000044145,16,16,16,15,7,12
ENSMUSG00000044147,2319,2487,2565,2956,3169,2473
ENSMUSG00000044148,570,636,515,704,685,630
ENSMUSG00000044149,98,92,27,74,75,56
ENSMUSG00000044150,159,183,112,170,186,150
ENSMUSG00000044155,141,153,226,215,180,211
ENSMUSG00000044156,0,0,0,0,0,4
ENSMUSG00000044162,1055,1067,2018,3578,3743,5257
ENSMUSG00000044164,0,0,0,0,0,2
ENSMUSG00000044165,2,0,1,10,12,26
ENSMUSG00000044167,149,122,72,154,152,184
ENSMUSG00000044170,0,0,0,0,0,0
ENSMUSG00000044172,0,0,0,0,0,0
ENSMUSG00000044176,2,0,0,1,2,1
ENSMUSG00000044177,10,19,1,1,1,0
ENSMUSG00000044186,0,0,0,0,0,0
ENSMUSG00000044197,252,230,184,119,118,222
ENSMUSG00000044199,52,67,82,38,44,41
ENSMUSG00000044201,9,4,0,10,5,9
ENSMUSG00000044205,0,0,0,0,0,0
ENSMUSG00000044206,4,3,0,29,39,0
ENSMUSG00000044213,0,0,0,0,0,0
ENSMUSG00000044216,0,0,0,0,0,2
ENSMUSG00000044217,0,0,0,0,0,0
ENSMUSG00000044220,0,0,0,0,0,0
ENSMUSG00000044221,790,799,467,874,900,740
ENSMUSG00000044222,0,0,0,0,0,0
ENSMUSG00000044224,306,330,240,504,460,434
ENSMUSG00000044227,0,0,0,0,0,0
ENSMUSG00000044229,14,6,10,24,11,9
ENSMUSG00000044231,15,9,13,17,10,17
ENSMUSG00000044243,0,0,0,1,0,0
ENSMUSG00000044244,89,113,120,286,331,213
ENSMUSG00000044248,0,0,0,0,0,0
ENSMUSG00000044249,0,0,0,0,0,0
ENSMUSG00000044250,169,184,135,145,154,258
ENSMUSG00000044252,237,271,133,237,238,182
ENSMUSG00000044254,1,0,2,1,0,0
ENSMUSG00000044258,7,2,2,8,15,7
ENSMUSG00000044265,0,0,0,0,0,0
ENSMUSG00000044279,0,0,0,0,0,0
ENSMUSG00000044286,0,0,0,0,0,0
ENSMUSG00000044287,0,0,0,0,0,0
ENSMUSG00000044288,2,0,1,0,2,0
ENSMUSG00000044292,0,0,0,0,0,0
ENSMUSG00000044293,0,0,0,0,0,0
ENSMUSG00000044294,0,0,0,0,0,0
ENSMUSG00000044296,0,0,0,0,0,0
ENSMUSG00000044303,11,27,62,32,46,12
ENSMUSG00000044308,823,892,491,816,850,1085
ENSMUSG00000044309,61,54,1110,480,494,1533
ENSMUSG00000044312,0,0,0,0,0,0
ENSMUSG00000044313,1,5,73,46,47,681
ENSMUSG00000044317,11,10,2,3,4,0
ENSMUSG00000044320,2,0,0,1,2,0
ENSMUSG00000044322,0,0,0,0,0,0
ENSMUSG00000044328,70,77,62,46,61,35
ENSMUSG00000044337,7,2,0,11,1,0
ENSMUSG00000044338,6,1,1,4,8,10
ENSMUSG00000044339,111,90,109,28,34,38
ENSMUSG00000044340,1565,1411,1164,2564,2586,2028
ENSMUSG00000044345,238,245,95,106,110,52
ENSMUSG00000044348,14,16,16,29,27,25
ENSMUSG00000044349,138,140,24,2,2,0
ENSMUSG00000044350,2599,2466,3453,9162,9416,7139
ENSMUSG00000044352,0,0,0,0,0,0
ENSMUSG00000044359,0,0,0,0,0,0
ENSMUSG00000044361,0,0,0,0,0,0
ENSMUSG00000044362,1,0,2,1,4,1
ENSMUSG00000044364,0,0,0,0,0,0
ENSMUSG00000044365,2,1,0,0,3,0
ENSMUSG00000044367,113,139,51,59,64,62
ENSMUSG00000044375,0,0,0,0,0,0
ENSMUSG00000044378,0,0,0,0,0,0
ENSMUSG00000044390,5,10,4,7,3,14
ENSMUSG00000044393,6,0,0,1,0,0
ENSMUSG00000044400,0,0,0,0,0,0
ENSMUSG00000044405,0,0,0,0,0,0
ENSMUSG00000044408,297,304,401,192,158,269
ENSMUSG00000044429,0,0,0,0,0,0
ENSMUSG00000044430,0,0,0,0,0,0
ENSMUSG00000044433,3,0,0,0,1,0
ENSMUSG00000044441,0,0,0,0,0,0
ENSMUSG00000044442,191,204,180,186,216,121
ENSMUSG00000044444,0,0,0,0,0,0
ENSMUSG00000044447,128,188,103,220,237,585
ENSMUSG00000044452,39,45,8,45,56,29
ENSMUSG00000044453,12,26,3,9,10,0
ENSMUSG00000044454,0,0,0,0,0,0
ENSMUSG00000044456,589,621,597,691,790,1951
ENSMUSG00000044461,0,6,0,0,1,1
ENSMUSG00000044465,248,258,108,173,209,84
ENSMUSG00000044468,2450,2206,2967,1433,1362,4729
ENSMUSG00000044469,1,2,6,9,7,8
ENSMUSG00000044475,45,63,56,63,60,85
ENSMUSG00000044477,2236,2163,1685,2398,2456,1737
ENSMUSG00000044485,31,46,524,28,27,369
ENSMUSG00000044487,0,0,0,0,0,0
ENSMUSG00000044496,875,969,929,1217,1203,1063
ENSMUSG00000044499,2,0,0,0,0,0
ENSMUSG00000044501,271,354,117,113,92,122
ENSMUSG00000044502,125,147,149,148,169,148
ENSMUSG00000044505,0,0,0,0,0,0
ENSMUSG00000044518,0,0,1,0,0,0
ENSMUSG00000044519,0,0,0,0,0,0
ENSMUSG00000044526,0,0,0,0,0,0
ENSMUSG00000044528,2,2,0,5,9,0
ENSMUSG00000044533,8998,9599,10242,5532,6233,6842
ENSMUSG00000044534,0,0,0,0,0,0
ENSMUSG00000044537,0,0,0,0,0,0
ENSMUSG00000044542,0,0,0,0,0,0
ENSMUSG00000044548,16,5,0,11,4,0
ENSMUSG00000044550,6,2,0,2,0,0
ENSMUSG00000044551,8,1,0,1,4,1
ENSMUSG00000044556,0,0,0,0,0,0
ENSMUSG00000044560,0,0,0,0,0,0
ENSMUSG00000044562,11,4,0,0,2,2
ENSMUSG00000044566,10,8,3,5,8,18
ENSMUSG00000044573,577,607,634,507,560,587
ENSMUSG00000044576,1,3,0,6,1,9
ENSMUSG00000044581,0,0,0,0,0,0
ENSMUSG00000044583,3334,3531,3681,6764,6745,4838
ENSMUSG00000044594,0,0,0,0,0,0
ENSMUSG00000044595,6,5,1,21,3,3
ENSMUSG00000044597,0,0,0,0,0,0
ENSMUSG00000044600,548,491,582,458,458,397
ENSMUSG00000044617,119,111,84,154,171,202
ENSMUSG00000044624,0,0,0,0,0,0
ENSMUSG00000044626,50,45,22,8,10,6
ENSMUSG00000044627,1098,1157,1252,926,1031,1092
ENSMUSG00000044628,3,0,1,2,0,2
ENSMUSG00000044629,13,6,2,15,19,1
ENSMUSG00000044636,110,111,30,59,63,89
ENSMUSG00000044641,83,116,37,2,3,6
ENSMUSG00000044646,22,14,5,33,37,6
ENSMUSG00000044647,0,0,1,0,1,1
ENSMUSG00000044649,0,0,0,0,0,0
ENSMUSG00000044664,0,0,0,0,0,0
ENSMUSG00000044667,0,0,5,8,6,103
ENSMUSG00000044674,213,246,64,1723,1785,287
ENSMUSG00000044676,0,0,0,1,0,0
ENSMUSG00000044678,0,0,0,0,2,0
ENSMUSG00000044681,0,0,0,0,0,0
ENSMUSG00000044700,101,100,25,125,172,82
ENSMUSG00000044701,2078,2225,2218,4416,4780,2092
ENSMUSG00000044702,19,28,20,29,27,62
ENSMUSG00000044703,1351,1373,2101,3336,3483,3302
ENSMUSG00000044705,0,0,0,0,0,0
ENSMUSG00000044707,1,0,0,0,0,0
ENSMUSG00000044708,5,1,4,18,25,16
ENSMUSG00000044709,296,264,312,403,410,348
ENSMUSG00000044712,809,769,489,1429,1443,509
ENSMUSG00000044715,320,286,432,339,356,372
ENSMUSG00000044716,592,649,490,138,186,169
ENSMUSG00000044719,1,2,1,7,6,1
ENSMUSG00000044724,0,0,0,0,0,1
ENSMUSG00000044726,0,0,0,0,0,0
ENSMUSG00000044730,117,100,83,156,160,109
ENSMUSG00000044734,24,15,100,87,89,83
ENSMUSG00000044737,0,0,0,0,0,0
ENSMUSG00000044743,0,0,0,0,0,0
ENSMUSG00000044748,0,0,0,0,0,0
ENSMUSG00000044749,0,3,0,9,2,0
